fourgram,tfidf
fred astaire dance studio,0.00012737764571238568
fred astaire dance studios,8.950552428924378e-05
freeze the fat drs,1.2095510767958637e-05
french quarter walking tour,1.0140113934942514e-05
frequency skin tightening at,8.090696745980156e-05
frequency skin tightening with,1.5325824525675647e-05
fresco md laser and,1.2161215526725066e-05
from canvasonsale up to,1.9297034495314396e-05
from colibri real estate,2.3051252346225252e-05
from justyling up to,1.549938105383327e-05
from monogramhub up to,2.1830864110153233e-05
from one or three,1.432155338952716e-05
from one or two,1.5022456492404667e-05
from paintball promos up,1.4511939054515167e-05
from paintball tickets up,1.64725360344192e-05
from paintball usa tickets,1.2967504212180391e-05
from printerpix up to,1.581038622394845e-05
from skillsuccess elearning up,1.0905497444738082e-05
front and back brake,1.957162160957835e-05
front and rear brake,1.831085526647214e-05
front or back brake,2.6037460988673373e-05
front or rear brake,3.037124678739612e-05
full back and chest,1.3642014498145942e-05
full body laser hair,1.9237166139119408e-05
full body massage and,1.8542590096752454e-05
full body massage at,0.00011100958016604256
full body massage experience,1.2890285706733605e-05
full body massage up,2.5349116681463293e-05
full body massage with,6.945601949315001e-05
full body red light,1.907244188856755e-05
full body swedish massage,1.6481900816248926e-05
full face and neck,2.996838916649421e-05
full face makeup application,3.0066273786451054e-05
full face up to,1.6790826304606763e-05
full highlights style up,1.744423157475374e-05
full highlights up to,2.237314841648731e-05
full or half leg,1.095388152494323e-05
full or partial highlights,2.7588465061860937e-05
full service car wash,1.4652471044275154e-05
full set eyelash extensions,4.860498349807016e-05
full set lash extensions,1.5702001177727078e-05
full set of 3d,1.0329044548520497e-05
full set of classic,0.00023202647769310453
full set of eyelash,0.00012810279540344805
full set of hybrid,0.00010198907026251671
full set of individual,1.7935419466856344e-05
full set of mega,1.360962481532363e-05
full set of mink,4.210812374037727e-05
full set of natural,3.803885937913112e-05
full set of premium,3.0012200344448283e-05
full set of truexpress,3.310558342022574e-05
full set of volume,0.00010304717629711763
full set up to,3.1043934517724205e-05
full synthetic oil change,0.00023978496946784128
fun city scavenger hunt,2.0291204544533024e-05
fun scavenger hunt in,1.3413749844033255e-05
fun things to do,5.119286383193766e-05
furnace dryer vent servicing,2.8478153833401567e-05
galaxy flip cell phone,1.0651229053089086e-05
game for eight valid,1.2687804764379747e-05
garage door tune up,1.0886490652017253e-05
garage door tuneup and,1.8716233444738622e-05
garage door tuneup inspection,1.2388848263785488e-05
garden bros nuclear circus,2.1396719803639588e-05
garden of the gods,1.9799034843914522e-05
gear and gun rental,2.2405433017588582e-05
gear for groups parties,2.2772619377378038e-05
gear from paintball promos,1.4511939054515167e-05
gel manicure and pedicure,1.534192409123252e-05
gel manicure and regular,1.516830186526538e-05
gel manicure and spa,1.3428179451317639e-05
gel manicure up to,2.9382403613767602e-05
general admission for one,1.0334434927984703e-05
general admission on feb,1.4981872367445027e-05
genuine legal tender us,1.2891347739578973e-05
get air trampoline park,1.9300246990794623e-05
get fresh look with,1.4094060429747282e-05
get full set of,1.915119711411289e-05
get glowing skin with,1.5951434185218286e-05
get ready to shine,1.349884435898813e-05
get smooth skin with,5.60352846788433e-05
get up and go,1.1275945724454525e-05
get up to 50,1.590655132591686e-05
get your beauty on,1.1750393720470586e-05
ghost tour with ghost,1.0898938784179585e-05
ghosts and gravestones tour,1.1936166890692698e-05
gift card 50 or,2.8681121364391656e-05
gift card up to,1.4943985860976387e-05
glow facial up to,1.0405291164614698e-05
glow in the dark,2.7096141233559146e-05
glow with one or,1.312415552423793e-05
glow with up to,2.757465105452884e-05
glowing skin up to,1.4627917129051811e-05
glowing skin with one,1.3182971885539734e-05
glowing skin with up,1.910582765965206e-05
glowish aesthetic beauty studio,1.2026754366459896e-05
golden beauty brow nail,1.2886092772777245e-05
golden health and beauty,2.1365382420449938e-05
golf and country club,2.6028828438932308e-05
golf at arrowhead golf,1.0345923238088754e-05
golf at links at,1.4202941213060251e-05
golf at the club,1.9111481025087072e-05
golf at the golf,1.5573293767697242e-05
golf at the links,3.3171897865201375e-05
goodbye to unwanted hair,2.267488992104793e-05
got soul southern cafe,1.1036691035696577e-05
grand canyon south rim,1.3585714196159516e-05
grand canyon west rim,1.6792886112353298e-05
grand prairie auto care,1.0688010720135085e-05
great big game show,1.7900691297342837e-05
great wolf lodge anaheim,1.0450095803718332e-05
great wolf lodge concord,1.0576858878329373e-05
great wolf lodge day,1.5389892971186986e-05
great wolf lodge grand,1.0017468306879545e-05
great wolf lodge grapevine,1.0428341343074848e-05
great wolf lodge in,2.150426207170333e-05
great wolf lodge kansas,1.3586049548571614e-05
great wolf lodge lagrange,1.010833925525696e-05
great wolf lodge naples,1.112381072551821e-05
great wolf lodge niagara,1.159842895806816e-05
great wolf lodge perryville,1.010833925525696e-05
great wolf lodge sandusky,1.762909254340592e-05
great wolf lodge water,2.375439240078966e-05
great wolf lodge williamsburg,1.758839578917306e-05
grill cash back at,8.7677150640694e-05
grille cash back at,1.5598586480593228e-05
groups of or with,1.52718353838616e-05
groups of up to,1.6736229759533932e-05
groups parties and team,2.2772619377378038e-05
grout cleaning for up,1.971536825003057e-05
guests per room buy,2.107852037764087e-05
gun and mask rental,1.2706655988797628e-05
gun mask valid during,1.819189013668502e-05
gutter cleaning for one,1.7283261363025762e-05
hair and nail salon,1.4206228647319007e-05
hair and scalp spa,1.091164478626274e-05
hair color highlights at,0.00010607026750350057
hair color highlights ombre,3.310989063059602e-05
hair color highlights roots,5.495385421028692e-05
hair cut and style,1.1502250072337239e-05
hair design by glad,1.0719981611631451e-05
hair removal and skin,1.1823111197054257e-05
hair removal for small,2.8674634650232202e-05
hair removal large area,1.9700415496147746e-05
hair removal on one,1.1051952462481172e-05
hair removal on small,1.8934746930427406e-05
hair removal options for,1.4718051863529127e-05
hair removal options up,1.0581609191815695e-05
hair removal options with,1.0457678979860134e-05
hair removal session on,1.1365610699395314e-05
hair removal sessions at,3.992724050488718e-05
hair removal sessions for,6.914220377725922e-05
hair removal sessions in,1.0582705089649527e-05
hair removal sessions offering,1.0415451894950168e-05
hair removal sessions on,0.00011131726663266884
hair removal sessions up,1.8086454553704284e-05
hair removal sessions with,1.1805954626711417e-05
hair removal treatments at,1.0466807639187537e-05
hair removal treatments for,2.016377196432986e-05
hair removal treatments on,5.4812562704898705e-05
hair removal up to,2.5995162975390044e-05
hair restoration nonsurgical at,1.846702940444859e-05
hair restoration treatment experience,1.1612393915099824e-05
hair salon and spa,2.3636819285883248e-05
hair salon up to,2.396492193607665e-05
hair skin and nails,1.3088151099752296e-05
hair studio and day,1.0471141793145913e-05
hair studio up to,1.558269801510783e-05
hair with up to,1.7130166056743744e-05
haircut and beard trim,1.2696609360719722e-05
haircut and blow dry,2.8610212380718395e-05
haircut and color options,1.5172692401238842e-05
haircut and conditioning treatment,1.293725316146898e-05
haircut and deep conditioning,1.2869449964713435e-05
haircut and style at,1.3801808490715413e-05
haircut and style discover,1.1063953010624716e-05
haircut and style experience,1.2714410500271674e-05
haircut and style up,2.8114925632693624e-05
haircut and style with,3.0474336159459566e-05
haircut at hair by,1.014090097575186e-05
haircut conditioning treatment and,1.3558524628878902e-05
haircut deep conditioning and,1.392734528579116e-05
haircut deep conditioning treatment,2.5449838314935224e-05
haircut deepconditioning treatment and,1.4953448084994479e-05
haircut deepconditioning treatment blowdry,4.197040109870062e-05
haircut options up to,1.2033967842752685e-05
haircut options with up,1.1662520471368679e-05
haircut shampoo and style,1.2735832426449142e-05
haircut style up to,1.0286019144631409e-05
haircut transform your hair,1.173677318835156e-05
haircut transform your look,1.3388945172128606e-05
haircut up to 37,1.4091271683353469e-05
haircut with deep conditioning,7.293424657226432e-05
haircut with full highlights,3.354812503688596e-05
haircut with partial highlights,4.581456786361662e-05
haircut with shampoo and,1.3902529741569609e-05
haircut with singleprocess color,4.2130163695248584e-05
haircut with up to,1.027683062630226e-05
hairremoval session on one,2.2239555179355144e-05
hairremoval sessions for one,1.0267128176663477e-05
hairremoval sessions for small,1.0113475259619782e-05
hairremoval sessions on large,2.2885862950495684e-05
hairremoval sessions on medium,1.8519628245470858e-05
hairremoval sessions on one,0.00024126019075683026
hairremoval sessions on small,4.647211091187034e-05
hairremoval treatments for one,1.1158527364830012e-05
hairremoval treatments for small,1.3787479701570447e-05
hairremoval treatments on large,1.0711265259834554e-05
hairremoval treatments on medium,1.0509231665746259e-05
hairremoval treatments on one,2.6351790689421346e-05
hairremoval treatments on small,3.3259624055976526e-05
half dollar us coin,1.3946191714238894e-05
half leg waxing up,1.1662683479791787e-05
hampton inn and suites,1.6491144859587083e-05
hampton inn by hilton,1.0226273489188522e-05
hand and stone massage,1.7675822427700574e-05
harry potter forbidden forest,1.2001466543881703e-05
haunted house murder mystery,2.493331280042319e-05
haunted tour with ghost,1.1425459267069955e-05
haute bodied beauty lounge,1.2946944430338355e-05
head and neck massage,1.1787246998927612e-05
head spa treatment with,1.2615961020249889e-05
healing touch massage spa,1.639703488391972e-05
health and beauty center,1.3483198646539216e-05
health and wellness center,2.6773956889669866e-05
health and wellness clinics,1.2176242890352684e-05
health with up to,1.2265483273133973e-05
heating and air conditioning,1.4327521200483356e-05
hidden secrets of beauty,1.073139987418292e-05
high milage oil change,1.1286774487363002e-05
high mileage oil change,1.2986792655455373e-05
high school reunion murder,2.8755686595645286e-05
highlights at hair by,1.831980963910432e-05
highlights or singleprocess color,1.12406355406538e-05
highlights style up to,3.75743559269363e-05
highlights up to 50,1.8443117217087314e-05
highlights with up to,2.2602115218284964e-05
hills institute of plastic,1.3719135669080818e-05
hills rejuvenation center up,2.7010960062169765e-05
holistic health and medical,1.4252150840515898e-05
hollywood body laser center,1.4737568371872919e-05
home2 suites by hilton,2.0425681860381175e-05
homewood suites by hilton,1.940641241941249e-05
hook reel cajun seafood,1.3380803801118172e-05
hop on hop off,8.810543011628552e-05
hormone screening and consultation,1.1342039100110432e-05
horseback riding lesson for,1.1733867136836849e-05
horseback riding lessons for,1.0397120416992088e-05
hot air balloon ride,2.56170246664967e-05
hot air balloon rides,1.98522895454004e-05
hot hands studio spa,1.045471182260984e-05
hot stone and aromatherapy,1.0486990257049033e-05
hot stone and essential,3.0963937408836645e-05
hot stone essential oil,1.668350383793434e-05
hot stone massage at,5.9527695381310146e-05
hot stone massage experience,1.089220650819829e-05
hot stone massage for,1.0417721164544277e-05
hot stone massage up,1.4880906960137592e-05
hot stone massage with,2.1329420621847162e-05
hot stone or swedish,1.0614839399835239e-05
hot stone treatment at,1.0624994475517906e-05
hot stone treatment experience,1.6374593885233935e-05
hot stone treatment up,3.861331154959651e-05
hot stone up to,3.212004025904576e-05
hot stones and aromatherapy,1.3068454201356602e-05
hot stones and essential,1.6181561369931524e-05
hot stones for one,1.1912122666656266e-05
hot stones up to,6.643368309784914e-05
hot towel and hot,1.336358273464528e-05
hot towel up to,1.2382384387737119e-05
hot towels up to,1.4346019445739813e-05
hot tub in room,1.1804751553754454e-05
hot wheels monster trucks,2.3256162435939688e-05
hotel in las vegas,1.6381995611893365e-05
hotel in new york,1.819798294296789e-05
hotel stay at 4star,1.2121473303776476e-05
hotel stay at the,1.4715338128407574e-05
hotel stay with daily,2.1734678385104024e-05
hotels in atlantic city,1.2438785757347538e-05
hotels in new york,2.137735890763478e-05
hotels in niagara falls,1.0097686615408156e-05
hotels on the strip,1.2897873300426666e-05
hour jet ski rental,1.1906682526872333e-05
hours of house cleaning,6.126474548031974e-05
hours of moving service,2.1107758602020424e-05
hours of moving services,2.338627942601007e-05
hours of wedding photography,1.3498945437759458e-05
house cash back at,2.9023704164934295e-05
house cleaning up to,1.673130207032941e-05
